Project Name,Test-Run,Test-Case,Status,TC-Defect
OmniStack,P0 test cases on Honda Platform (Team Spartans),File-Level-Restore-TCS.300.7548,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Storage-vMotion-TCS-300.2533,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Storage-Manager-TCS.600.1418,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Clean-Shutdown-TCS.1000.5110,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Failure-Domains-TCS.300.2909,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Backup-Restore-TCS.300.7624,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),SSO-TDS-TCS.300.519,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),SSO-TDS-TCS.300.503,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),HIM-1373-UpgradeManager:Upgrade Multiple Datacenters-v3.5-TDS.001,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Backup-Restore-TCS.300.7621,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Clean-Shutdown-TCS.1000.5120,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),HIM-989-UpgradeManager:Upgrade Single Datacenter-v3.5-TDS.001,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Component-Failure-Handling-TCS.600.1338,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Clean-Shutdown-TCS.1000.5104,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Web-GUI-TCS.908.3039,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Clean Shutdown-TCS.1000.5123,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Storage-Manager-TCS.600.1417,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),SSO-TDS-TCS.300.511,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Clean Shutdown-TCS.1000.5105,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Backup-Restore-TCS.300.7610,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),vMotion-TCS.700.1153,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Web-GUI-TCS.908.3037,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),SSO-TDS-TCS.300.514,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),File-Level-Restore-TCS.300.7556,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),File-Level-Restore-TCS.300.7501,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Clean Shutdown-TCS.1000.5113,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Clean Shutdown-TCS.1000.5122,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Failure-Domains-TCS.300.2912,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Clean-Shutdown-TCS.1000.5107,Failed,OMNI-13090
OmniStack,P0 test cases on Honda Platform (Team Spartans),Clean-Shutdown-TCS.1000.5107,Failed,
OmniStack,P0 test cases on Honda Platform (Team Spartans),Web-GUI-TCS.908.3020,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Failure-Domains-TCS.300.2911,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Disaster-Recovery-TCS-300.208,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Component-Failure-Handling-TCS.600.1321,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),SimpliVity-v1.0-DatastoreFailover-TCS.300.4711,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),File-Level-Restore-TCS.300.7524,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Backup-Restore-TCS-300.7620,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Clean Shutdown-TCS.1000.5117,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),SimpliVity-v1.0-DatastoreFailover-TCS.300.4706,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Disaster-Recovery-TCS-300.207,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Storage-Manager-TCS.600.1408,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),SSO-TDS-TCS.300.507,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Failure-Domains-TCS.300.2917,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Clean-Shutdown-TCS.1000.5101,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),SSO-TDS-TCS.300.516,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Clean-Shutdown-TCS.1000.5103,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),SSO-TDS-TCS.300.501,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),SimpliVity-v1.2-Space-Reporting-TDS-600-1401,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),SSO-TDS-TCS.300.517,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Web-GUI-TCS.908.3019,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),VmMove-TCS.300.5032,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Clean Shutdown-TCS.1000.5108,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Backup-Restore-TCS.300.7625,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Clean-Shutdown-TCS.1000.5111,Failed,OMNI-13090
OmniStack,P0 test cases on Honda Platform (Team Spartans),Clean-Shutdown-TCS.1000.5111,Failed,
OmniStack,P0 test cases on Honda Platform (Team Spartans),Component-Failure-Handling-TCS.600.1369,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),vMotion-TCS.700.1155,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Clean Shutdown-TCS.1000.5109,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Storage-Manager-TCS.600.1421,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Clean-Shutdown-TCS.1000.5131,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Clean Shutdown-TCS.1000.5112,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Component-Failure-Handling-TCS.600.1368,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Storage-vMotion-TCS-300.2534,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Failure-Domains-TCS.300.2919,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Failure-Domains-TCS.300.2905,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),File-Level-Restore-TCS.300.7558,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Add Remove Federation Nodes-TCS-300.1083,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Component-Failure-Handling-TCS.600.1315,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Failure-Domains-TCS.300.2902,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),File-Level-Restore-TCS.300.7520,Passed,NA
OmniStack,P0 test cases on Honda Platform (Team Spartans),Backup-Restore-TCS-300.7622,Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,OMNI-979: Verify that I can deploy VM on nodeC in zoneB and check for its storage HA compliance event raised on VM even if zoneA is down.,Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,OMNI-22420: Check zone compliance of a Rapid clone vm in 2/2 stretch cluster,Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,OMNI-18784-Flametest: Verify that the zone status of backup is shown immediately post zone realize of reassignments,Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,OMNI-707: Verify that stretched cluster can be shrunk to smaller size with lesser nodes from 2/2+0 to 1/1+0,Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,"OMNI-2930: Verify that I can realize administrative assignments of nodes to zones, so that I can configure stretched clusters",Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,"OMNI-18161: Verify that zone status of a backup is known immediately without having to wait for 1 hour, so that I can assess the impact and prepare for DR",Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,OMNI-850_20VM_Zone_Failover_ESX_Powerdown,Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,"OMNI-3374: Verify that I can view planned and effective zone assignments (if any) in my federation, so that I can configure my zones correctly",Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,"OMNI-3269: Use svt-zone-create command to create one or more zones, so that I can configure stretched clusters",Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,"OMNI-343: Verify that system can self-heal when reconfiguring an existing stretch cluster configuration, so that my VMs continue to be protected from single zone failures",Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,AUT-3182_20VM_Zone_Failback_ESX_Powerrestore,Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,OMNI-18036_Multicluster_Zone_Config_Powercycle_ZoneA_Nodes,Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,OMNI-22418 Check zone compliance of a vm created by backup restore,Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,"OMNI-3276: Verify that I get an error when I realize zone assignment, which assigns uneven number of nodes to zones in a 4+0 configuration, so that I am prevented from misconfiguring stretched clusters",Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,"OMNI-994: Verify that see the previously raised event clears when VM's zoning alignment has been corrected, so that I can validate my stretch cluster configuration",Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,"OMNI-2798: Verify that I get an error when I realize a partial node assignment in a 4+0 configuration, so that I am prevented from misconfiguring stretched clusters",Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,"OMNI-899: I want to add even number of nodes (2) to my stretch cluster, so that I can expand it",Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,"OMNI-497-FlameTest: Verify that I can replace a failed node in my stretched cluster, so that my applications can survive zone failures without DL",Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,"OMNI-947: Verify which VMs will not survive zone failover in a given cluster or datacenter, so that I can configure my zones correctly",Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,"OMNI-2763: Verify that I can override zone configuration on a given node, so that I can correct stretch cluster configuration in the presence of defects in the field",Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,AUT-3183_48VM_Zone_Failover_ESX_Powerdown,Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,"OMNI-3382: Use svt-zone-assign to add node(s) to a zone, so that I can configure stretched clusters",Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,OMNI-1072_20VM_Zone_Failback_ESX_Powerdown,Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,AUT-3181_20VM_Zone_Failover_NetworkLinkFailure,Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,"OMNI-813: Verify that the system self-heals when migrating from a legacy configuration to a zoned cluster configuration, so that my VMs are protected from single zone failures",Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,OMNI-12586: Convert a Stretched Cluster to Non-Stretched Cluster without any data migrations,Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,"OMNI-433: Verify that new backup hive replicas are created in different stretched cluster zones, so that my backups could survive zone failover",Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,"OMN-1104: Add odd number of nodes (1) to my stretch cluster, so that I can expand it",Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,OMNI-18037 Verify that deployment of datacenter containing two 2/2 stretch cluster in basic cluster management and stretched clusters,Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,OMNI-1026_48VM_Zone_Config_Hive_Migration,Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,AUT-3193_48VM_Zone_Failback_ESX_Powerrestore,Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,"OMNI-1007: Verify that I can convert a 4+0 non-stretched cluster with 2 VMs on each node to a 2/2 stretched configuration without redeployment, so that I can prepare for availability zone failover",Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,OMNI-19396_Reconfigure_Zones,Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,"OMNI-1282: View zones configured in my system, so that I can configure stretched clusters properly",Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,"OMNI-2819: Verify that an event is raised when a VM may not survive zone failure, so that I can configure my stretch cluster correctly",Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,"OMNI-2977: Verify that I can list VMs running on OmniCubes that are effectively assigned to a given zone, so that I can configure my zones correctly",Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,"OMNI-3139: Verify that I get an error when I realize zone assignment, which assigns nodes to more than 2 zones in a 4+0 configuration, so that I am prevented from misconfiguring stretched clusters",Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,OMNI-3340: Verify that new virtual machines are created as zone policy compliant,Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,OMNI-804: Add filter and sort criteria for zone status to svt-backup-show and the Backup_List3 API      Edit      Comment      Assign     More      Done      Export,Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,"OMNI-629: Verify that I can view backups that may not survive a zone failure, so that I can better manage my stretched cluster",Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,"OMNI-2930: Realize administrative assignments of nodes to zones, so that I can configure stretched clusters",Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,"OMNI-17178:Verify that an alarm is raised when non-zone compliant backup replicas are present on a given node, so that I can manually rebalance non-compliant backups",Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,OMNI-2552: Modify zone name using svt-zone-rename,Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,"OMNI-2548: Use svt-zone-delete to delete an availability zone, so that I can re-configure my system",Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,"OMNI-3136: Use svt-zone-unassign to unassign a node from a zone, so that I can update my stretch cluster configuration",Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,"OMNI-1143: Verify that I am warned of the potential impact of planned assignment realization, so that I can configure stretched clusters at appropriate times for my business",Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,OMNI-3307: Realize 2/0 assignment in a 2+0 configuration fails so that I am prevented from misconfiguring stretched clusters,Passed,NA
OmniStack,PSI8 Sprint 4 Stretch Cluster Regression,OMNI-18037_Multicluster_Zone_Failover_ESX_Powercycle,Passed,NA
OmniStack,PSI 7 Sprint 2 Security,Security-Kerberos-001-Extend svt-kerberos-join to add HTTP SPNs- verify keytab file,Untested,NA
OmniStack,PSI 7 Sprint 2 Security,Security-Kerberos-003-Remove use of vcenterlogin.pm from SVT commands-svt-session-stop,Passed,NA
OmniStack,PSI 7 Sprint 2 Security,Security-Kerberos-001 Multiple Credential Cache Support/use FILE: type ccache,Untested,NA
OmniStack,PSI 7 Sprint 2 Security,Security-Kerberos-002-Restrict ability to create system sessions-permit test,Untested,NA
OmniStack,PSI 7 Sprint 2 Security,Security-Kerberos-005-Remove use of vcenterlogin.pm from SVT commands-Linked Mode svt-session-start|stop|verify,Passed,NA
OmniStack,PSI 7 Sprint 2 Security,Security-Kerberos-003 kerberos-auth-username-password krb5.conf contains default realm,Untested,NA
OmniStack,PSI 7 Sprint 2 Security,Security-Kerberos-003 Multiple Credential Cache Support-multiple same users,Untested,NA
OmniStack,PSI 7 Sprint 2 Security,Security-Kerberos-004 kerberos-auth-username-password ccache ref w/ TGT+UPN,Untested,NA
OmniStack,PSI 7 Sprint 2 Security,Security-Kerberos-002 kerberos-auth-username-password using user,Untested,NA
OmniStack,PSI 7 Sprint 2 Security,Security-Kerberos-001-Assign UPN as Kerberos OVC Session Username-username only check,Untested,NA
OmniStack,PSI 7 Sprint 2 Security,Security-Kerberos-004-Remove use of vcenterlogin.pm from SVT commands-svt-other commands,Untested,NA
OmniStack,PSI 7 Sprint 2 Security,Security-Kerberos-001-Remove use of vcenterlogin.pm from SVT commands-svt-session-start,Passed,NA
OmniStack,PSI 7 Sprint 2 Security,Security-Kerberos-001-Termination of Kerberos OVC Sessions-single connection logout,Untested,NA
OmniStack,PSI 7 Sprint 2 Security,Security-Kerberos-002-Remove use of vcenterlogin.pm from SVT commands-svt-session-verify,Failed,
OmniStack,PSI 7 Sprint 2 Security,Security-Kerberos-001 kerberos-auth-username-password using user@realm,Untested,NA
OmniStack,PSI 7 Sprint 2 Security,Security-Kerberos-001-Restrict ability to create system sessions-denial test,Untested,NA
OmniStack,PSI 7 Sprint 2 Security,Security-Kerberos-002 Multiple Credential Cache Support-multiple different users,Untested,NA
OmniStack,PSI 7 Sprint 2 Security,Security-Kerberos-003-Termination of Kerberos OVC Sessions-multi connection,Untested,NA
OmniStack,REST API -testv,Aggregator_misses_no_events,Untested,NA
OmniStack,REST API -testv,Aggregator_does_not_store_duplicate_events,Untested,NA
OmniStack,REST API -testv,Aggregator_imports_tables_per_cluster_or_group,Untested,NA
OmniStack,REST API -testv,Aggregator_add_new_node,Untested,NA
OmniStack,REST API -testv,Aggregator_receiving_cfgdb_events_from_one_node_per_cluster,Untested,NA
OmniStack,REST API -testv,Aggregator_add_new_cluster,Untested,NA
OmniStack,PSI13 Sprint 1 - Lightweight Pico Testing - Vault Conversion and LWPico Regression,OMNI-23198: Verify that 2 new hives share the same Pico view config,Passed,NA
OmniStack,PSI13 Sprint 1 - Lightweight Pico Testing - Vault Conversion and LWPico Regression,OMNI-29648: Verify that dsv command can be used to toggle whether legacy vaults or light weight new vaults are used following the upgrade from non-LWPS supported release,Passed,NA
OmniStack,PSI13 Sprint 1 - Lightweight Pico Testing - Vault Conversion and LWPico Regression,OMNI-23188: Issue a dsv-pico-control command to enable traces of the pico client operation on a local node,Passed,NA
OmniStack,PSI13 Sprint 1 - Lightweight Pico Testing - Vault Conversion and LWPico Regression,OMNI-33246: Verify conversion of a legacy Pico vault to a lightweight one in the presence of more than one node failures,Passed,NA
OmniStack,PSI13 Sprint 1 - Lightweight Pico Testing - Vault Conversion and LWPico Regression,"OMNI-35988: I want to observe previously converted legacy vaults destroyed upon node startup, so that they would not be used accidentally instead of lightweight vaults.",Passed,NA
OmniStack,PSI13 Sprint 1 - Lightweight Pico Testing - Vault Conversion and LWPico Regression,OMNI-39098: Verify test to enable vault creation for 4 instances,Passed,NA
